LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON_DebtCon,REASON_HomeImp,JOB_Mgr,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,risk_group
8200,76268,89166,23,0,0,341.8553472,1,46,29.86957664,0,1,0,0,1,0,0,0,low risk
8400,17479,66894,23,0,0,326.3428047,1,13,40.58857607,0,1,0,1,0,0,0,0,low risk
5800,73760.8172,36385,2,0,0,266.5533944,1,25,43.30976454,0,1,0,0,1,0,0,0,low risk
6000,24600,30500,4.5,0,1,116.1,8,34,33.77991535,0,1,0,0,1,0,0,0,high risk
28400,106020,206030,22,0,0,188.7524695,0,18,25.33037232,1,0,0,0,1,0,0,0,low risk
50000,38000,101776.0487,26,7,6,150.2,0,25,33.77991535,1,0,0,0,0,1,0,0,high risk
31300,119911,171916,16,0,0,140.4494714,0,16,27.6899107,1,0,0,0,0,1,0,0,low risk
20000,78500,109725,9.8,0.254569688,1,117.6666667,2,30,33.77991535,1,0,0,0,0,1,0,0,medium risk
10000,73760.8172,25010,5,0,3,326.1333333,4,17,33.77991535,0,1,0,0,0,0,0,1,high risk
32500,232057,286938,15,0,1,249.9549333,2,26,25.25477175,1,0,0,0,0,1,0,0,low risk
26400,122105,165000,1,0,0,234.4,2,24,33.77991535,1,0,1,0,0,0,0,0,low risk
3800,19135,97692,1.6,1,6,252.6333333,1,25,33.77991535,0,1,1,0,0,0,0,0,high risk
15200,96341,118734,1,1,0.449442379,90.7327804,1,26,39.14005597,1,0,0,0,1,0,0,0,medium risk
8200,73760.8172,50061,10,0,0,296.9016386,1,13,33.63213652,0,1,0,0,1,0,0,0,low risk
19200,101641,160839,8.922268136,1,0.449442379,260.8349929,1.186055046,23,37.12360431,0,0,0,0,1,0,0,0,low risk
9500,41541,57280,6,0,0,69.22936935,1,10,29.16012708,1,0,0,0,1,0,0,0,low risk
18300,89455,124840,13,0.254569688,0.449442379,148.7646605,1.186055046,24,29.9624015,1,0,0,0,0,1,0,0,low risk
10100,66393,85605,6,1,1,203.6995629,3,29,37.66930513,1,0,0,1,0,0,0,0,low risk
15700,135886,181894,10,0,0,247.9650654,0,21,30.32639892,1,0,1,0,0,0,0,0,low risk
8200,73760.8172,33540,21,0,0,178.6879275,0,15,36.60169886,0,1,0,1,0,0,0,0,low risk
52900,48825,59418,13,0,0,102.338683,1,25,38.75199499,1,0,0,1,0,0,0,0,low risk
20200,73760.8172,68031,6,0,0,120.593465,1,4,18.32048799,0,1,0,1,0,0,0,0,low risk
10700,122000,148000,0.7,0,0,165.3333333,7,29,33.77991535,1,0,0,0,0,1,0,0,high risk
41800,147416,227168,2,0,4,157.6682359,3,28,33.77991535,1,0,0,0,0,0,0,1,high risk
89000,54576,92937,16,0,0,208.6920698,0,15,35.85997068,1,0,0,0,1,0,0,0,low risk
9800,49287,69831,2,0,0,182.9948062,2,16,29.71346691,1,0,1,0,0,0,0,0,low risk
27500,150666,192346,3,0,0,177.8714733,0,17,39.97865033,0,1,0,0,0,0,0,1,low risk
22900,131767,174684,24,0.254569688,4,329.647795,1,28,32.36162706,0,0,1,0,0,0,0,0,low risk
18800,22782,60590,8,0,0,198.8763955,0,13,30.32992999,0,1,0,0,0,1,0,0,low risk
38700,119847,162365,13,0,0,149.8027955,0,39,47.91511242,0,1,0,0,0,1,0,0,high risk
9300,24000,37125,3.5,1,1,148.0333333,2,19,33.77991535,1,0,0,1,0,0,0,0,high risk
9800,53643,113161,5,0,1,230.3032566,0,9,23.7736104,1,0,0,0,0,1,0,0,low risk
27000,73760.8172,38356,8,0,0.449442379,87.47422306,1.186055046,13,20.92741537,1,0,0,0,1,0,0,0,low risk
27700,35132,71456,13,0,0,84.8749672,5,16,35.65073032,1,0,1,0,0,0,0,0,low risk
10000,19225.53,35500,5,0,2,186,1,10,33.77991535,0,1,0,1,0,0,0,0,high risk
28500,73188,111925,5,0.254569688,0.449442379,123.6131744,11,21,44.52055475,0,1,0,0,1,0,0,0,low risk
6200,75657,84368,4,0,0,122.244945,0,30,32.55254334,1,0,0,0,0,0,1,0,low risk
13500,59352,87767,8.922268136,0,0,300.5794229,0,19,28.1182969,0,1,0,0,1,0,0,0,low risk
9000,8221,38290,4,0,0,266.3837994,0,12,23.70306719,1,0,0,0,1,0,0,0,low risk
27600,60039,86166,0,0,0,100.9493217,0,23,33.82093404,1,0,0,1,0,0,0,0,low risk
3000,34542,45900,8.5,0,2,62.36666667,0,10,33.77991535,0,1,1,0,0,0,0,0,high risk
14000,73760.8172,101776.0487,17,0,7,184.6131909,0,12,18.19428042,0,1,0,0,1,0,0,0,high risk
27700,149169,183234,8,0,0,314.7858392,0,35,37.63668272,1,0,0,0,0,1,0,0,low risk
6800,78292,86959,3,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,18.92721164,1,0,0,0,0,0,0,0,low risk
13400,69612,87728,3,0.254569688,0.449442379,165.0302675,1.186055046,35,30.44483907,1,0,0,0,1,0,0,0,low risk
19000,57429,86250,5,0.254569688,0.449442379,175.5,1.186055046,16,33.77991535,1,0,0,1,0,0,0,0,low risk
36400,204419,268745,4,0,0,267.920922,0,31,32.74759312,1,0,0,0,0,1,0,0,low risk
25900,145700,211151,6,0,0,182.1713721,1,27,38.48048457,0,1,0,0,0,1,0,0,low risk
17600,39057,50933,6,0,0,239.2016301,1,35,39.30107072,1,0,0,0,0,1,0,0,low risk
10000,42321,53800,4,0,0,275.9,0,19,33.77991535,1,0,0,0,1,0,0,0,low risk
21300,103989,143796,9,2,0,135.2328361,3,20,44.38257789,1,0,0,0,1,0,0,0,high risk
18800,63836,87000,8,2,1,110.5666667,2,33,33.77991535,1,0,0,0,1,0,0,0,high risk
9700,45907,57507,6,0,0,81.22944864,0,11,29.03757422,1,0,0,0,1,0,0,0,low risk
8700,30716,84778,19,0,0,219.0852356,0,10,23.80889415,0,1,0,0,0,1,0,0,low risk
35000,391000,505000,4.5,0,0,192.7666667,0,22,33.77991535,1,0,0,0,0,1,0,0,high risk
19000,145800,190300,13,0.254569688,0.449442379,109.6666667,1,24,33.77991535,1,0,0,0,0,1,0,0,low risk
9900,60488,75507,3,0,0,239.43364,1,17,38.47307527,0,1,0,0,1,0,0,0,low risk
15300,73760.8172,53184,1,0,0,81.62597086,1,9,39.00782276,1,0,0,1,0,0,0,0,low risk
36200,36661,53622,8.922268136,0,0,179.7662752,6,0,32.01469166,1,0,0,0,1,0,0,0,low risk
47700,93909,154158,14,0,0,227.2282602,8,19,41.33812472,1,0,0,0,1,0,0,0,low risk
12000,36000,51900,0.1,0,0,247.5,1,10,33.77991535,1,0,0,0,1,0,0,0,low risk
19200,57728,96552,0,0,0,80.60236311,0,23,37.50810314,1,0,0,1,0,0,0,0,low risk
8400,30146,39326,11,0,0,183.0927495,0,12,23.09720188,0,1,0,0,0,1,0,0,low risk
39000,3372,41500,4.3,0,0,326.6666667,6,15,33.77991535,0,1,0,0,0,1,0,0,high risk
5000,28000,36810,2,1,0,222.2,1,6,33.77991535,1,0,0,0,1,0,0,0,medium risk
13100,44817,59544,8.922268136,0,0,71.46170475,0,15,41.60981324,1,0,0,0,1,0,0,0,low risk
21100,81389,123842,9,0,0,285.0469162,1,17,37.13906786,1,0,0,0,1,0,0,0,low risk
10000,80000,107900,12,0,2,176.5333333,0,28,33.77991535,0,1,0,0,0,1,0,0,medium risk
24500,134188,171658,5,1,0,219.1675779,0,20,34.98614057,1,0,0,0,1,0,0,0,low risk
8200,75870,97922,0,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,27.27636492,1,0,0,0,0,1,0,0,low risk
12100,85121,113744,0,0,2,139.4853397,0,34,33.94343772,1,0,0,0,0,1,0,0,low risk
19800,73557,95770,0,0,0,70.02915918,0,17,25.59661737,1,0,1,0,0,0,0,0,low risk
7000,120000,175450,8,0,0,219.1666667,1,20,33.77991535,1,0,0,0,1,0,0,0,low risk
59200,43877,74768,5,0,0,102.5503172,0,21,31.30426743,1,0,0,0,1,0,0,0,low risk
6800,73760.8172,72310,1,0,0,48.81883648,0,3,40.78739323,0,1,0,1,0,0,0,0,low risk
20000,122000,166100,2.6,0,2,206.9666667,1,18,33.77991535,1,0,0,0,0,1,0,0,high risk
23800,44372,67279,6,0,0,75.81397134,2,19,36.52956948,1,0,0,0,1,0,0,0,low risk
2500,71408,78600,8,0,0,255.7333333,0,12,33.77991535,0,1,0,0,0,1,0,0,medium risk
8500,83157,202962,14,0,0,13.68276401,1.186055046,8,21.29733923,0,1,0,0,0,0,0,1,low risk
40700,150283,208676,5,0,0,152.1022715,0,31,36.90999415,0,1,0,0,0,1,0,0,low risk
26500,145393,187324,3,0,0,194.2277448,1,16,40.85486499,0,1,0,0,0,0,0,1,low risk
9900,28432,36605,0,0,0,111.5316253,1,29,37.58819565,0,1,0,1,0,0,0,0,low risk
4100,58500,65000,8,1,2,63.93333333,2,15,33.77991535,0,1,0,0,1,0,0,0,high risk
20500,106839,144460,13,1,1,107.6713817,4,49,39.68708944,1,0,0,0,1,0,0,0,medium risk
14000,59736,97411,7,0,0,200.1553656,1,19,20.11698203,1,0,0,0,0,1,0,0,low risk
16900,116357,209364,4,0,0,221.1285548,0,16,27.9002639,1,0,0,0,1,0,0,0,low risk
15700,64185,84000,0.2,2,2,112.0333333,2,26,33.77991535,1,0,0,0,1,0,0,0,medium risk
40000,73760.8172,850000,17,0,0,186.6666667,1,24,33.77991535,0,1,0,0,1,0,0,0,medium risk
27100,118200,159739,6,0,1,117.1521605,3,27,34.20600845,1,0,0,0,0,1,0,0,low risk
44000,55604,101916,3,0,1,194.2349529,2,37,43.33855659,1,0,0,0,1,0,0,0,low risk
21500,58646,90807,17,0,0,196.8087927,1,22,31.69796036,1,0,0,0,1,0,0,0,low risk
8700,58060,65605,23,0,0,259.6838134,3,29,39.82999947,1,0,0,0,1,0,0,0,low risk
28200,90485,123674,1,0,1,189.7347419,2,25,41.67698554,1,0,0,0,1,0,0,0,low risk
9000,50170,64309,7,0.254569688,3,120.4312261,2,11,39.97548983,1,0,1,0,0,0,0,0,low risk
15800,71820,89739,0,1,1,122.9555871,1,25,33.51907044,1,0,0,0,1,0,0,0,low risk
4300,68815,79852,6,0,0,105.1207088,0,14,41.80637615,0,1,0,0,1,0,0,0,low risk
15100,81298,108947,9,0,0,194.4434657,1,35,42.24594075,1,0,0,0,0,1,0,0,low risk
44900,95410,157649,16,0.254569688,1,216.1010462,4,31,40.48351525,1,0,0,0,1,0,0,0,low risk
26500,77198,131090,0,0,0,312.9088037,0,24,37.83016379,1,0,0,1,0,0,0,0,low risk
25700,63054,104624,15,0,1,132.1071172,0,29,40.20529288,1,0,0,0,1,0,0,0,low risk
12500,41301,60000,2,0,0,77.23333333,0,12,33.77991535,1,0,0,0,1,0,0,0,medium risk
16600,57094,94944,9,0,0,179.7662752,0,15,24.02304824,0,0,0,0,0,1,0,0,low risk
18300,60100,82506,10,3,1,171.4666667,2,64,33.77991535,1,0,0,0,0,1,0,0,high risk
50000,30338,101776.0487,8,0,0,91.43100485,0,5,35.08400094,1,0,1,0,0,0,0,0,medium risk
12000,73760.8172,67446,8.922268136,0,0,356.9333304,0,7,37.93444341,0,1,0,0,1,0,0,0,low risk
27100,20497,74244,8.922268136,1,2,93.06034262,1,25,27.36133981,1,0,0,0,1,0,0,0,low risk
15200,85303,131022,14,0,0,295.495733,0,18,29.60992004,1,0,0,0,0,1,0,0,low risk
28500,97262,131830,10,0,0,168.8035325,0,29,42.3249247,1,0,0,1,0,0,0,0,low risk
23400,125750,165732,6,0,0,195.0845391,0,38,20.73303164,1,0,0,0,0,1,0,0,low risk
13900,80836,93912,5,2,0,69.26840914,0,20,23.91634661,1,0,0,0,1,0,0,0,low risk
37500,111248,159739,8.922268136,0,0,260.0814842,2,13,36.39334812,1,0,0,0,1,0,0,0,low risk
20000,9722,173518,21,0,0,89.21195484,2,20,31.12087741,0,1,1,0,0,0,0,0,low risk
9800,52973,65481,10,0,0,101.4726677,2,33,36.878297,0,1,0,0,1,0,0,0,low risk
9900,47865,88105,18,0,0,203.0239914,0,17,34.55330539,0,1,0,0,1,0,0,0,low risk
65200,71061,141666,10,0,1,134.6809067,0,11,43.56886383,0,1,0,1,0,0,0,0,low risk
21500,47451,78645,8.922268136,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,38.46833167,0,0,0,0,0,0,0,0,low risk
8500,29383,45900,8,0,0,122.1333333,0,22,33.77991535,1,0,0,0,0,1,0,0,low risk
10100,137299,200339,0,0,0,66.35759046,2,23,35.2377013,1,0,0,0,0,1,0,0,low risk
10000,52410,54500,1,9,4,132.9,4,29,33.77991535,0,0,1,0,0,0,0,0,high risk
52700,23905,82670,4,2,0,253.3513018,7,14,42.83695513,0,1,0,0,1,0,0,0,low risk
29500,232801,289260,13,0,0,264.4315076,2,25,26.98136309,1,0,0,0,0,1,0,0,low risk
14500,49348,68000,0.2,0,0,178.6,0,25,33.77991535,1,0,0,1,0,0,0,0,low risk
23800,73760.8172,55669,8.922268136,0,1,308.4251258,0,18,37.65407524,1,0,0,0,1,0,0,0,low risk
45000,47321,115000,8.922268136,0,1,130.3,0,22,33.77991535,1,0,0,0,1,0,0,0,high risk
18100,81916,104048,0,0,0,154.4259959,0,18,33.67802577,1,0,0,0,1,0,0,0,low risk
22600,155056,187000,0.1,0,0,253.6,0,27,33.77991535,1,0,1,0,0,0,0,0,medium risk
26500,23742,77878,8.922268136,2,1,99.37716841,2,26,28.87672375,1,0,0,0,1,0,0,0,low risk
12000,53800,80000,0.3,0,0,124.7666667,4,11,33.77991535,1,0,0,0,1,0,0,0,medium risk
25100,118559,150172,4,0.254569688,0.449442379,279.1980214,1,37,42.98797946,1,0,0,1,0,0,0,0,low risk
16200,105502,117705,0,0,0,125.2425886,2,21,38.81066171,1,0,0,0,1,0,0,0,low risk
22800,129697,167475,5,0,1,202.6038029,1,18,22.04393384,1,0,0,0,0,1,0,0,low risk
18100,18611,171194,5,0,0,313.0379453,0,26,27.19915401,0,1,0,0,0,0,0,1,low risk
36800,125894,172184,11,0,1,214.7311603,1,33,43.84754372,1,0,0,1,0,0,0,0,low risk
23500,94109,97194,1,1,0,116.8186482,0,20,35.86611643,1,0,0,0,0,1,0,0,low risk
15900,96854,156450,1,0,0,212.6660046,0,19,40.21338458,1,0,1,0,0,0,0,0,low risk
27100,63844,101000,8,1,1,128.8,0,22,33.77991535,1,0,0,0,1,0,0,0,high risk
14500,100685,129840,9,0,0,166.8463963,2,32,27.52722705,0,1,0,0,0,1,0,0,low risk
70300,197761,294169,9,0,0,212.2397249,2,24,28.90707333,1,0,0,0,0,0,0,1,low risk
12800,206527,227737,11,0,0,225.2013256,0,22,31.12184071,0,1,0,0,0,1,0,0,low risk
8600,73760.8172,51703,8.922268136,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,12.10514386,0,0,0,0,0,0,0,0,low risk
11000,21780,85505,19,0,0,240.682581,0,10,24.40433511,0,1,0,0,0,1,0,0,low risk
33700,83471,133221,29,0,0,334.5812066,0,19,39.09556626,1,0,1,0,0,0,0,0,low risk
6700,54161,59714,20,0,0,209.2063004,0,20,20.20351771,0,1,0,1,0,0,0,0,low risk
7800,73760.8172,30320,2,0,0,295.1134207,0,13,23.24567301,1,0,0,0,1,0,0,0,low risk
10500,74000,89000,6,0,0,138.0333333,2,27,33.77991535,1,0,1,0,0,0,0,0,medium risk
23500,75708,102198,2,0.254569688,0.449442379,231.4343159,5,23,42.17978642,1,0,1,0,0,0,0,0,low risk
9000,43881,56000,5,0,3,73.03333333,3,28,33.77991535,1,0,0,0,1,0,0,0,high risk
25400,82553,107422,9,1,0,305.7597054,2,29,32.72167844,1,0,1,0,0,0,0,0,low risk
22500,87361,140632,24,0,0,146.2961719,0,25,39.87676993,1,0,0,0,0,1,0,0,low risk
49900,45455,102971,9,0,0,197.9633093,2,36,42.06427923,0,1,0,0,0,0,0,1,low risk
19400,109812,172705,5,0,0,204.1054149,3,23,43.33840721,1,0,0,1,0,0,0,0,low risk
14500,71511,88632,9,0,0,85.74814912,2,11,31.54781167,1,0,0,0,1,0,0,0,low risk
10000,10000,68250,20,0,2,398.8,1,12,33.77991535,1,0,0,0,0,1,0,0,medium risk
17200,43996,79419,5,0,0,140.973401,0,9,28.6621734,1,0,1,0,0,0,0,0,low risk
15400,73760.8172,55421,2,0,0,81.27851127,2,9,38.72389503,1,0,0,1,0,0,0,0,low risk
